date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:12:08	6999/6999	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/images/ui-icons_777777_256x240.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/images/ui-icons_777777_256x240.png	(from https://bittrustsecure.com/netema/css/jquery-ui.min.css)
16:12:08	6988/6988	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/images/ui-icons_555555_256x240.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/images/ui-icons_555555_256x240.png	(from https://bittrustsecure.com/netema/css/jquery-ui.min.css)
16:12:09	6299/6299	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/images/ui-icons_ffffff_256x240.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/images/ui-icons_ffffff_256x240.png	(from https://bittrustsecure.com/netema/css/jquery-ui.min.css)
16:12:09	4549/4549	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/images/ui-icons_777620_256x240.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/images/ui-icons_777620_256x240.png	(from https://bittrustsecure.com/netema/css/jquery-ui.min.css)
16:12:10	4549/4549	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/images/ui-icons_cc0000_256x240.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/images/ui-icons_cc0000_256x240.png	(from https://bittrustsecure.com/netema/css/jquery-ui.min.css)
16:12:11	5202/5202	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/owl.video.play.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/owl.video.play.html	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:12	5259/5259	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/fonts/flexslider-icon.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/fonts/flexslider-icon.html	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:12	5313/5313	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/fonts/flexslider-icond41dd41dd41dd41d.html?	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/fonts/flexslider-icond41dd41dd41dd41dd41d.html	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:13	5271/5271	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/fonts/flexslider-icon-2.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/fonts/flexslider-icon-2.html	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:14	5271/5271	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/fonts/flexslider-icon-3.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/fonts/flexslider-icon-3.html	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:14	5271/5271	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/fonts/flexslider-icon-4.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/fonts/flexslider-icon-4.html	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:15	280/280	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/lightbox/close.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/lightbox/close.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:16	8476/8476	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/lightbox/loading.gif	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/lightbox/loading.gif	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:17	1360/1360	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/lightbox/prev.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/lightbox/prev.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:18	1350/1350	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/lightbox/next.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/lightbox/next.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:18	7303/7303	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/nivolightbox-themes/default/loading.gif	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/nivolightbox-themes/default/loading.gif	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:19	3184/3184	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/nivolightbox-themes/default/prev.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/nivolightbox-themes/default/prev.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:20	3193/3193	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/nivolightbox-themes/default/next.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/nivolightbox-themes/default/next.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:20	2949/2949	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/nivolightbox-themes/default/close.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/nivolightbox-themes/default/close.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:21	18134/18134	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/nivolightbox-themes/default/loading%402x.gif	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/nivolightbox-themes/default/loading@2x.gif	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:22	4224/4224	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/nivolightbox-themes/default/prev%402x.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/nivolightbox-themes/default/prev@2x.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:23	4235/4235	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/nivolightbox-themes/default/next%402x.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/nivolightbox-themes/default/next@2x.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:23	3097/3097	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/nivolightbox-themes/default/close%402x.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/nivolightbox-themes/default/close@2x.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:24	5229/5229	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/font/ytp-regular.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/font/ytp-regular.html	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:25	8581/8581	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/bxslider/images/bx_loader.gif	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/bxslider/images/bx_loader.gif	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:25	5304/5304	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/bxslider/images/arrow-left.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/bxslider/images/arrow-left.html	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:26	5310/5310	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/bxslider/images/arrow-right.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/bxslider/images/arrow-right.html	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:26	6682/6682	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/default/sprite.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/default/sprite.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:28	1097/1097	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/default/sprite_x.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/default/sprite_x.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:29	1162/1162	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/default/sprite_y.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/default/sprite_y.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:29	1358/1358	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/default/sprite_next.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/default/sprite_next.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:30	1376/1376	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/default/sprite_prev.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/default/sprite_prev.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:30	1537/1537	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/default/default_thumb.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/default/default_thumb.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:31	6331/6331	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/default/loader.gif	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/default/loader.gif	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:32	4099/4099	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/light_rounded/sprite.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/light_rounded/sprite.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:33	1411/1411	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/light_rounded/btnNext.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/light_rounded/btnNext.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:34	1442/1442	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/light_rounded/btnPrevious.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/light_rounded/btnPrevious.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:35	4076/4076	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/dark_rounded/sprite.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/dark_rounded/sprite.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:35	130/130	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/dark_rounded/contentPattern.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/dark_rounded/contentPattern.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:36	1411/1411	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/dark_rounded/btnNext.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/dark_rounded/btnNext.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:37	1442/1442	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/dark_rounded/btnPrevious.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/dark_rounded/btnPrevious.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:37	2545/2545	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/dark_rounded/loader.gif	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/dark_rounded/loader.gif	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:38	2545/2545	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/dark_square/loader.gif	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/dark_square/loader.gif	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:38	3507/3507	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/dark_square/sprite.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/dark_square/sprite.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:39	1411/1411	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/dark_square/btnNext.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/dark_square/btnNext.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:39	1442/1442	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/dark_square/btnPrevious.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/dark_square/btnPrevious.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:40	3507/3507	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/light_square/sprite.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/light_square/sprite.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:40	1411/1411	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/light_square/btnNext.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/light_square/btnNext.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:41	1442/1442	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/light_square/btnPrevious.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/light_square/btnPrevious.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:42	4227/4227	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/facebook/sprite.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/facebook/sprite.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:43	142/142	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/facebook/contentPatternTop.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/facebook/contentPatternTop.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:44	137/137	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/facebook/contentPatternLeft.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/facebook/contentPatternLeft.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:44	136/136	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/facebook/contentPatternRight.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/facebook/contentPatternRight.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:45	2545/2545	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/facebook/loader.gif	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/facebook/loader.gif	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:46	845/845	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/facebook/btnNext.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/facebook/btnNext.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:46	828/828	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/facebook/btnPrevious.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/facebook/btnPrevious.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:47	142/142	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/facebook/contentPatternBottom.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/facebook/contentPatternBottom.png	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:47	227/227	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/facebook/default_thumbnail.gif	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/facebook/default_thumbnail.gif	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:48	2545/2545	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/prettyPhoto/light_rounded/loader.gif	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/prettyPhoto/light_rounded/loader.gif	(from https://bittrustsecure.com/netema/css/css-plugin-collections.css)
16:12:49	31095/31095	---M-Z	200	added ('OK')	text/css	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/font-awesome.min.css	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/font-awesome.min.css	(from https://bittrustsecure.com/netema/css/style-main.css)
16:12:49	18428/18428	---M-Z	200	added ('OK')	text/css	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/font-awesome-animation.min.css	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/font-awesome-animation.min.css	(from https://bittrustsecure.com/netema/css/style-main.css)
16:12:50	9822/9822	---M-Z	200	added ('OK')	text/css	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/pe-icon-7-stroke.css	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/pe-icon-7-stroke.css	(from https://bittrustsecure.com/netema/css/style-main.css)
16:12:51	25268/25268	---M-Z	200	added ('OK')	text/css	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/elegant-icons.css	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/elegant-icons.css	(from https://bittrustsecure.com/netema/css/style-main.css)
16:12:52	19114/19114	---M-Z	200	added ('OK')	text/css	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/css/utility-classes.css	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/css/utility-classes.css	(from https://bittrustsecure.com/netema/css/style-main.css)
16:12:53	101/101	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/images/pattern1.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/images/pattern1.png	(from https://bittrustsecure.com/netema/css/style-main.css)
16:12:53	101/101	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/images/pattern2.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/images/pattern2.png	(from https://bittrustsecure.com/netema/css/style-main.css)
16:12:54	99/99	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/images/pattern3.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/images/pattern3.png	(from https://bittrustsecure.com/netema/css/style-main.css)
16:12:55	12410/12410	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/images/megamenu/megamenu-dropdown.jpg	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/images/megamenu/megamenu-dropdown.jpg	(from https://bittrustsecure.com/netema/css/style-main.css)
16:12:56	292/292	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/images/close.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/images/close.png	(from https://bittrustsecure.com/netema/css/style-main.css)
16:12:57	714/714	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/images/shadow-overlay.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/images/shadow-overlay.png	(from https://bittrustsecure.com/netema/css/style-main.css)
16:12:58	101/101	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/images/title-dots.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/images/title-dots.png	(from https://bittrustsecure.com/netema/css/style-main.css)
16:12:59	5295/5295	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/images/testimonials/quote_arrow.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/images/testimonials/quote_arrow.html	(from https://bittrustsecure.com/netema/css/style-main.css)
16:12:59	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/js/revolution-slider/fonts/revicons/revicons90c690c690c690c6.eot?5510888	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/js/revolution-slider/fonts/revicons/revicons90c690c690c690c690c6.eot	(from https://bittrustsecure.com/netema/js/revolution-slider/css/settings.css)
